0,1,2,3
"2,650073436747114","9,76267406651812","10,465047644120528","14,91261466719773"
"-2,429971843315135","10,514248968602434","5,559111172304316","13,544662473129911"
"3,7084023487118394","-12,522317595377999","8,854030098088987","-15,82167056350032"
"-12,423581463611823","-7,373572504548992","19,74294565050903","18,98276932840872"
"-1,7948973400054538","5,991536082687773","8,770317892280225","-4,2530545631878205"
"12,991407819935205","4,925728898875821","7,155659917655086","18,90165062632994"
"10,494290063321301","4,9177480670017175","-7,626481464188135","-16,394517503741504"
"9,172289740394067","-9,715082491021455","-15,630513190410094","-12,403306974402986"
"12,432921561744699","-7,643680918583455","13,64001466516168","6,413260836536729"
"-11,435684905929492","-0,3308941489038446","14,84081861923346","6,339556522421997"
"-12,336961877554026","-12,854306585458701","-8,698396552933993","7,200099179519199"
"3,9025770593296656","-3,339417186947676","5,888623426993355","19,61328493327604"
"-10,105006671278066","-4,817554398576453","-13,94931986005082","-12,375334947528929"
"14,272917513378633","-7,52905383580212","15,624152713677823","-19,961732143959136"
"7,320388962356347","12,155033675908314","-12,938282539696026","8,85627719668819"
"-8,501161388029278","-13,54134848933709","8,464313779215452","-17,943815218018756"
"-14,2371944509737","-2,958427677321678","-12,472494593621146","8,974583848209157"
"3,0854480383946274","-5,730755732007513","-17,83030969004504","-1,6351001445127906"
"-9,793681245277297","-9,526947246541916","2,756702422430518","15,204953275602769"
"-3,7487609351653646","-10,766951516069796","9,526462838383765","14,587180905958647"
"-7,483891268394323","11,314306614694164","-1,0252317840118543","4,661963825969178"
"-7,753312262379795","11,228545913536802","-3,5602799378321137","-3,8424264256275507"
"13,811021055522755","-9,948264970058837","4,95111013703626","-3,918918802181107"
"9,01903198417018","-14,231177733271368","-0,30264816610753087","7,75884345443999"
"9,483421262070664","-0,5772059149678341","-0,865288895757562","-7,835743934582947"
"-5,8398811886981665","-2,3909648328073345","-4,471124352954057","2,7451032892345637"
"9,495951146548755","7,72898238712936","-7,62102081386303","4,234742252181594"
"13,616933525880555","-9,09442124779076","3,098357903541281","-6,6058702148420245"
"7,601913971330777","7,5415180742927035","13,50470481904609","-4,761848967003912"
"12,505599699947346","5,379181836647533","-9,113887565228032","0,5790415910085009"
"1,7079933928951725","-10,044589072041468","10,993207126253797","17,74853827486588"
"-3,3342702013340535","-14,0856338262285","-11,36186362616057","4,496498689534466"
"-14,711883718734295","1,4109458795449115","-15,238429293569888","-16,180136259245124"
"-3,3329925138610346","-2,0009757092802296","5,5857042385618705","3,200669970837566e-05"
"9,050336051789895","7,866386974603344","-16,291121847560724","16,848956108041605"
"2,965901970679937","14,048269299762495","0,2734663843251717","6,014682939719105"
"-0,00010369706590473982","-3,0366206462339775","18,661163957296466","-12,323622025019514"
"-5,293667230603152","-8,298773992451409","3,7321737638043437","16,165010415356534"
"-14,333666998697291","9,616022419215508","11,80542774644163","-11,823415410214873"
"13,766823142348937","10,872665763475819","-5,599710962221685","17,581067435607537"
"-8,96352072274313","4,945553850679165","13,105225414867768","7,1147187790617465"
"7,304492166637424","-6,00205729928366","2,9676503826933818","-7,559363522005228"
"-2,101948447715138","-1,1438320877520507","6,581264314110811","-16,009712173814613"
"-10,048285023737124","-1,7842182790587273","-7,705083219931069","0,0971563650253735"
"13,049251016687936","0,18320367872318322","-3,4252629534075005","2,893236392605111"
"4,84441381383477","11,091120600315413","10,982153536430754","-2,579342179338724"
"-14,195707136047416","8,921155908006934","8,236866332224597","-2,96979194329068"
"-9,988992071598393","-13,641159092582324","16,247978264113307","-15,063613524721342"
"2,5274746616176706","13,191211308326434","-13,23225446908934","2,0096730271417016"
"5,43881985629649","3,250034246179194","-7,660913165917007","-4,531906114840162"
"-10,51387024264557","7,2195514897689606","11,478645041076359","13,93796992115574"
"-7,121068790981803","-9,078263546690584","3,193357372298003","10,286410734543765"
"8,6547459050432","9,441549614074344","4,797041972013876","1,22182178735628"
"7,303976406292918","2,5336583920353846","-14,998600610699334","-12,401745528268147"
"8,409648242216882","8,14887013602397","-9,92379580266569","-12,113661943230811"
"-13,707651844126088","0,4217507509165639","19,327997795791966","19,15182682824959"
"12,329627689450085","3,0594961619257717","-6,344944037277118","-11,867203377653151"
"-5,960863489816266","5,2417563600417765","-8,998760978998366","-19,43494869204828"
"-12,131561674871847","-7,967397530643079","9,880543345810526","-10,169316718472775"
"14,172256989824799","-3,277682135655853","15,190248982132829","-0,5778471789607487"
"-11,420236111651072","5,792798004375978","7,2084511298190215","-2,8128954524872576"
"-11,567766914164542","-10,13460325254087","8,372632206147998","3,4791309195844455"
"6,447426333102346","-7,082148579472598","0,4393608923790069","-8,464075916306953"
"1,4204817516589614","8,178538688038579","15,169887913851142","-1,9716497158506563"
"-12,906284119498043","1,518136102991928","5,4620199342409705","-12,557941959949535"
"-1,3045951447318984","8,233086847742236","15,126201039790836","-7,718133081792802"
"2,398851112499379","10,33972897578651","-19,639874582538624","18,104030337709432"
"-2,141094629325517","-0,2564346571211047","14,588451847963931","-19,158143870835083"
"-12,47722648648488","1,957925772008469","-13,982985016586746","-4,355640421574272"
"2,0216990024255495","13,381681337525158","-0,5300192459671749","-17,231749700815648"
"2,604546651552095","-14,830520008636343","2,888622250025122","-13,163445970258012"
"1,1426601882114262","-4,807887184296085","-16,708174693769994","-0,8309007321190549"
"-6,860975981375628","-3,09198858532444","-9,806184608647968","-8,469831850285697"
"-11,555372944656156","11,191272756202178","-12,284863386420618","9,1214877148759"
"11,055314823012754","-12,573484602967635","14,17398451189387","19,767780698242092"
"2,5227282182758266","-3,638815123339562","2,279519971412345","18,973335623256126"
"9,305566506898991","11,374272099423123","11,1125008391938","1,9522456045591312"
"6,437681783237082","-10,897016848949894","4,969115715226597","-10,29543116378456"
"-14,333128596603116","13,712968147518705","5,183955216050421","14,732011166813905"
"-13,48504437940734","3,753742568917737","6,806453858258376","1,6311095897919259"
"-14,229270635142989","13,415739343305912","12,673366414952966","0,3184247070472779"
"9,758040111441002","0,228815960153689","19,816254508130804","4,845596453114052"
